40.443434,-79.946449 
40.443437,-79.946450 
40.443426,-79.946458 
40.443424,-79.946445 
40.443425,-79.946429 
40.443430,-79.946429 
40.443433,-79.946417 
40.443440,-79.946427 
40.443442,-79.946439 
40.443446,-79.946447 
40.443440,-79.946462 
40.443417,-79.946464 
40.443408,-79.946444 
40.443400,-79.946423 
40.443406,-79.946411 
40.443421,-79.946400 
40.443435,-79.946397 
40.443446,-79.946410 
40.443458,-79.946428 
40.443461,-79.946449 
40.443459,-79.946468 
40.443450,-79.946478 
40.443436,-79.946488 
40.443422,-79.946486 
40.443413,-79.946472 
40.443412,-79.946451 
40.443417,-79.946426 
40.443426,-79.946398 
40.443430,-79.946392 
40.443451,-79.946384 
40.443467,-79.946386 
40.443482,-79.946408 
40.443487,-79.946435 
40.443487,-79.946472 
40.443481,-79.946504 
40.443467,-79.946522 
40.443439,-79.946522 
40.443424,-79.946503 
40.443434,-79.946477 
40.443427,-79.946428 
40.443444,-79.946390 
