40443300.000000,-79941108.000000 
40443300.000000,-79941103.000000 
40443300.000000,-79941098.000000 
40443300.000000,-79941093.000000 
40443300.000000,-79941088.000000 
40443300.000000,-79941083.000000 
40443300.000000,-79941078.000000 
40443300.000000,-79941073.000000 
40443300.000000,-79941068.000000 
40443300.000000,-79941063.000000 
40443300.000000,-79941058.000000 
40443300.000000,-79941053.000000 
40443300.000000,-79941048.000000 
40443300.000000,-79941043.000000 
40443300.000000,-79941038.000000 
40443300.000000,-79941033.000000 
40443300.000000,-79941028.000000 
40443300.000000,-79941023.000000 
40443300.000000,-79941018.000000 
40443300.000000,-79941013.000000 
40443300.000000,-79941008.000000 
40443305.000000,-79941108.000000 
40443305.000000,-79941103.000000 
40443305.000000,-79941098.000000 
40443305.000000,-79941093.000000 
40443305.000000,-79941088.000000 
40443305.000000,-79941083.000000 
40443305.000000,-79941078.000000 
40443305.000000,-79941073.000000 
40443305.000000,-79941068.000000 
40443305.000000,-79941063.000000 
40443305.000000,-79941058.000000 
40443305.000000,-79941053.000000 
40443305.000000,-79941048.000000 
40443305.000000,-79941043.000000 
40443305.000000,-79941038.000000 
40443305.000000,-79941033.000000 
40443305.000000,-79941028.000000 
40443305.000000,-79941023.000000 
40443305.000000,-79941018.000000 
40443305.000000,-79941013.000000 
40443305.000000,-79941008.000000 
40443310.000000,-79941108.000000 
40443310.000000,-79941103.000000 
40443310.000000,-79941098.000000 
40443310.000000,-79941093.000000 
40443310.000000,-79941088.000000 
40443310.000000,-79941083.000000 
40443310.000000,-79941078.000000 
40443310.000000,-79941073.000000 
40443310.000000,-79941068.000000 
40443310.000000,-79941063.000000 
40443310.000000,-79941058.000000 
40443310.000000,-79941053.000000 
40443310.000000,-79941048.000000 
40443310.000000,-79941043.000000 
40443310.000000,-79941038.000000 
40443310.000000,-79941033.000000 
40443310.000000,-79941028.000000 
40443310.000000,-79941023.000000 
40443310.000000,-79941018.000000 
40443310.000000,-79941013.000000 
40443310.000000,-79941008.000000 
40443315.000000,-79941108.000000 
40443315.000000,-79941103.000000 
40443315.000000,-79941098.000000 
40443315.000000,-79941093.000000 
40443315.000000,-79941088.000000 
40443315.000000,-79941083.000000 
40443315.000000,-79941078.000000 
40443315.000000,-79941073.000000 
40443315.000000,-79941068.000000 
40443315.000000,-79941063.000000 
40443315.000000,-79941058.000000 
40443315.000000,-79941053.000000 
40443315.000000,-79941048.000000 
40443315.000000,-79941043.000000 
40443315.000000,-79941038.000000 
40443315.000000,-79941033.000000 
40443315.000000,-79941028.000000 
40443315.000000,-79941023.000000 
40443315.000000,-79941018.000000 
40443315.000000,-79941013.000000 
40443315.000000,-79941008.000000 
40443320.000000,-79941108.000000 
40443320.000000,-79941103.000000 
40443320.000000,-79941098.000000 
40443320.000000,-79941093.000000 
40443320.000000,-79941088.000000 
40443320.000000,-79941083.000000 
40443320.000000,-79941078.000000 
40443320.000000,-79941073.000000 
40443320.000000,-79941068.000000 
40443320.000000,-79941063.000000 
40443320.000000,-79941058.000000 
